symbol,bidPrice,bidQty,askPrice,askQty
AGLDBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AGLDUSDT,0.80200000,5020.20000000,0.80300000,1882.30000000
RADBTC,0.00004160,37.60000000,0.00004170,276.70000000
RADBNB,0.00000000,0.00000000,0.00000000,0.00000000
RADBUSD,0.00000000,0.00000000,0.00000000,0.00000000
RADUSDT,1.53400000,728.50000000,1.53600000,738.20000000
UNIAUD,0.00000000,0.00000000,0.00000000,0.00000000
HIVEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
STPTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BETABTC,0.00000186,3348.00000000,0.00000187,2901.00000000
BETABNB,0.00000000,0.00000000,0.00000000,0.00000000
BETABUSD,0.00000000,0.00000000,0.00000000,0.00000000
BETAUSDT,0.06866000,259.00000000,0.06868000,110.00000000
SHIBAUD,0.00000000,0.00,0.00000000,0.00
RAREBTC,0.00000188,8620.40000000,0.00000190,3764.70000000
RAREBNB,0.00000000,0.00000000,0.00000000,0.00000000
RAREBUSD,0.00000000,0.00000000,0.00000000,0.00000000
RAREUSDT,0.06940000,2677.70000000,0.06950000,7396.90000000
AVAXBRL,108.00000000,70.28000000,108.40000000,18.12000000
AVAXAUD,0.00000000,0.00000000,0.00000000,0.00000000
LUNAAUD,0.00000000,0.00000000,0.00000000,0.00000000
TROYBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AXSETH,0.00297900,37.48600000,0.00298400,5.33600000
FTMETH,0.00015220,1837.30000000,0.00015230,1295.10000000
SOLETH,0.02792000,13.47700000,0.02794000,11.05700000
SSVBTC,0.00046340,1.15000000,0.00046450,32.18000000
SSVETH,0.00860100,11.64000000,0.00862900,9.42000000
LAZIOTRY,54.82000000,33.70000000,54.95000000,31.43000000
LAZIOEUR,1.72100000,189.73000000,1.73300000,84.45000000
LAZIOBTC,0.00005096,12.00000000,0.00005124,12.00000000
LAZIOUSDT,1.88300000,84.09000000,1.88600000,9.85000000
CHESSBTC,0.00000468,190.00000000,0.00000470,1542.50000000
CHESSBNB,0.00000000,0.00000000,0.00000000,0.00000000
CHESSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CHESSUSDT,0.17270000,753.50000000,0.17280000,507.60000000
FTMAUD,0.00000000,0.00000000,0.00000000,0.00000000
FTMBRL,0.00000000,0.00000000,0.00000000,0.00000000
SCRTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ADXUSDT,0.15510000,38867.00000000,0.15520000,25639.00000000
AUCTIONUSDT,9.29000000,7.85000000,9.30000000,104.90000000
CELOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FTMRUB,0.00000000,0.00000000,0.00000000,0.00000000
NUAUD,0.00000000,0.00000000,0.00000000,0.00000000
NURUB,0.00000000,0.00000000,0.00000000,0.00000000
REEFTRY,0.04594000,142015.00000000,0.04599000,75729.00000000
REEFBIDR,0.00,0.00000000,0.00,0.00000000
SHIBDOGE,0.00010850,207684960.00,0.00010870,60864272.00
DARUSDT,0.10915000,76.00000000,0.10920000,71.00000000
DARBUSD,0.00000000,0.00000000,0.00000000,0.00000000
DARBNB,0.00041735,68.00000000,0.00041874,2770.00000000
DARBTC,0.00000296,445.00000000,0.00000297,14324.00000000
BNXBTC,0.00000794,3773.50000000,0.00000796,1000.00000000
BNXBNB,0.00000000,0.00000000,0.00000000,0.00000000
BNXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BNXUSDT,0.29300000,6094.50000000,0.29320000,929.30000000
RGTUSDT,0.00000000,0.00000000,0.00000000,0.00000000
RGTBTC,0.00000000,0.00000000,0.00000000,0.00000000
RGTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
RGTBNB,0.00000000,0.00000000,0.00000000,0.00000000
LAZIOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OXTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MANATRY,11.81000000,5469.50000000,11.83000000,6015.00000000
ALGORUB,0.00000000,0.00000000,0.00000000,0.00000000
SHIBUAH,0.00000000,0.00,0.00000000,0.00
LUNABIDR,0.00,0.00000000,0.00,0.00000000
AUDUSDC,0.00000000,0.00000000,0.00000000,0.00000000
MOVRBTC,0.00020910,18.06700000,0.00021130,0.79900000
MOVRBNB,0.00000000,0.00000000,0.00000000,0.00000000
MOVRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MOVRUSDT,7.76300000,3.37500000,7.78000000,34.67800000
CITYBTC,0.00007810,1.29000000,0.00007840,71.71000000
CITYBNB,0.00000000,0.00000000,0.00000000,0.00000000
CITYBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CITYUSDT,2.88500000,1599.36000000,2.89000000,452.19000000
ENSBTC,0.00022720,139.03000000,0.00022780,45.69000000
ENSBNB,0.03202000,30.66000000,0.03215000,74.44000000
ENSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ENSUSDT,8.39000000,18.12000000,8.40000000,1134.76000000
SANDETH,0.00019800,876.80000000,0.00019830,67.50000000
DOTETH,0.00258300,188.50000000,0.00258600,755.66000000
MATICETH,0.00038550,1796.70000000,0.00038570,1251.50000000
ANKRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SANDTRY,11.48000000,0.50000000,11.49000000,4389.80000000
MANABRL,0.00000000,0.00000000,0.00000000,0.00000000
KP3RUSDT,70.60000000,0.17000000,70.62000000,0.19000000
QIUSDT,0.00783000,756.00000000,0.00784000,102761.00000000
QIBUSD,0.00000000,0.00000000,0.00000000,0.00000000
QIBNB,0.00000000,0.00000000,0.00000000,0.00000000
QIBTC,0.00000021,2129935.00000000,0.00000022,3589867.00000000
PORTOBTC,0.00004829,2.08000000,0.00004837,233.77000000
PORTOUSDT,1.78200000,204.26000000,1.78300000,106.56000000
PORTOTRY,51.90000000,214.99000000,51.94000000,7.26000000
PORTOEUR,1.63100000,56.19000000,1.64000000,211.43000000
POWRUSDT,0.27830000,2874.00000000,0.27840000,538.00000000
POWRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AVAXETH,0.01106000,276.60000000,0.01107000,42.57000000
SLPTRY,0.07046000,849520.00000000,0.07050000,3638288.00000000
FISTRY,0.00000000,0.00000000,0.00000000,0.00000000
LRCTRY,6.18000000,531.80000000,6.21000000,14533.70000000
CHRETH,0.00006470,4958.30000000,0.00006490,3534.30000000
FISBIDR,0.00,0.00000000,0.00,0.00000000
VGXUSDT,0.14400000,882.30000000,0.14420000,3093.50000000
GALAETH,0.00001256,9150.00000000,0.00001258,37445.00000000
JASMYUSDT,0.00516500,2903.00000000,0.00516900,102397.50000000
JASMYBUSD,0.00000000,0.00000000,0.00000000,0.00000000
JASMYBNB,0.00000000,0.00000000,0.00000000,0.00000000
JASMYBTC,0.00000000,0.00000000,0.00000000,0.00000000
AMPBTC,0.00000000,0.00000000,0.00000000,0.00000000
AMPBNB,0.00000000,0.00000000,0.00000000,0.00000000
AMPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AMPUSDT,0.00240300,34560.00000000,0.00240600,34560.00000000
PLABTC,0.00000544,36.78000000,0.00000546,987.58000000
PLABNB,0.00000000,0.00000000,0.00000000,0.00000000
PLABUSD,0.00000000,0.00000000,0.00000000,0.00000000
PLAUSDT,0.20080000,3303.66000000,0.20100000,1387.73000000
PYRBTC,0.00017110,12.82000000,0.00017140,3.16500000
PYRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
PYRUSDT,6.31200000,41.00000000,6.32300000,16.83000000
RNDRBTC,0.00009260,235.10000000,0.00009270,666.13000000
RNDRUSDT,3.41600000,58.80000000,3.41800000,573.65000000
RNDRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ALCXBTC,0.00043580,0.50270000,0.00043780,0.50200000
ALCXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ALCXUSDT,16.13000000,47.22970000,16.15000000,3.80000000
SANTOSBTC,0.00008261,1.22000000,0.00008285,0.34000000
SANTOSUSDT,3.04700000,2.49000000,3.05000000,116.37000000
SANTOSBRL,0.00000000,0.00000000,0.00000000,0.00000000
SANTOSTRY,88.63000000,265.13000000,88.76000000,10.72000000
MCBTC,0.00000000,0.00000000,0.00000000,0.00000000
MCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MCUSDT,0.00000000,0.00000000,0.00000000,0.00000000
BELTRY,17.72000000,5.64000000,17.73000000,6311.82000000
COCOSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
DENTTRY,0.02280000,299066.00000000,0.02286000,1167220.00000000
ENJTRY,7.79000000,3203.54000000,7.80000000,4019.53000000
NEORUB,0.00000000,0.00000000,0.00000000,0.00000000
SANDAUD,0.00000000,0.00000000,0.00000000,0.00000000
SLPBIDR,0.00,0.00000000,0.00,0.00000000
ANYBTC,0.00000000,0.00000000,0.00000000,0.00000000
ANYBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ANYUSDT,0.00000000,0.00000000,0.00000000,0.00000000
BICOBTC,0.00000719,261.59000000,0.00000721,809.26000000
BICOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BICOUSDT,0.26530000,1377.39000000,0.26560000,1256.49000000
FLUXBTC,0.00001089,18.40000000,0.00001090,1163.45000000
FLUXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FLUXUSDT,0.40160000,455.67000000,0.40180000,8909.29000000
ALICETRY,27.86000000,1771.67500000,27.98000000,2247.91600000
FXSUSDT,6.75200000,1.10000000,6.75600000,55.20000000
GALABRL,0.12280000,11958.60000000,0.12360000,49990.00000000
GALATRY,0.72680000,2751.70000000,0.72730000,151772.40000000
LUNATRY,17.55000000,2961.10000000,17.58000000,1544.60000000
REQBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SANDBRL,0.00000000,0.00000000,0.00000000,0.00000000
MANABIDR,0.00,0.00000000,0.00,0.00000000
SANDBIDR,0.00,0.00000000,0.00,0.00000000
VOXELBTC,0.00000456,4352.80000000,0.00000458,1670.30000000
VOXELBNB,0.00000000,0.00000000,0.00000000,0.00000000
VOXELBUSD,0.00000000,0.00000000,0.00000000,0.00000000
VOXELUSDT,0.16880000,5963.10000000,0.16890000,2914.50000000
COSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CTXCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FTMTRY,8.80300000,7387.20000000,8.81500000,4236.49000000
MANABNB,0.00000000,0.00000000,0.00000000,0.00000000
MINATRY,18.40000000,4570.06000000,18.44000000,3609.73000000
XTZTRY,23.88000000,5.30000000,23.99000000,291.47000000
HIGHBTC,0.00003563,16.60700000,0.00003577,491.32900000
HIGHBUSD,0.00000000,0.00000000,0.00000000,0.00000000
HIGHUSDT,1.31300000,1235.70000000,1.31400000,138.31600000
CVXBTC,0.00009770,334.25400000,0.00009800,347.09900000
CVXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CVXUSDT,3.60800000,215.88100000,3.61300000,44.89100000
PEOPLEBTC,0.00000032,1271588.20000000,0.00000033,1956119.70000000
PEOPLEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
PEOPLEUSDT,0.01199000,1185129.00000000,0.01200000,768513.10000000
OOKIBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OOKIUSDT,0.00222400,6751.00000000,0.00222700,39648.00000000
COCOSTRY,0.00000000,0.00000000,0.00000000,0.00000000
GXSBNB,0.00000000,0.00000000,0.00000000,0.00000000
LINKBNB,0.05374000,30.12500000,0.05383000,2.37100000
LUNAETH,0.00000000,0.00000000,0.00000000,0.00000000
MDTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
NULSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SPELLBTC,0.00000000,0.00000000,0.00000000,0.00000000
SPELLUSDT,0.00047410,246543.00000000,0.00047430,2117189.00000000
SPELLBUSD,0.00000000,0.00000000,0.00000000,0.00000000
USTBTC,0.00000000,0.00000000,0.00000000,0.00000000
USTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
USTUSDT,0.00000000,0.00000000,0.00000000,0.00000000
JOEBTC,0.00000980,3830.77000000,0.00000983,382.15000000
JOEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
JOEUSDT,0.36160000,1708.51000000,0.36180000,102.36000000
ATOMETH,0.00442100,85.63800000,0.00442400,56.79700000
DUSKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
EGLDETH,0.02147000,12.05380000,0.02152000,6.42670000
ICPETH,0.00217400,88.25900000,0.00218000,68.15500000
LUNABRL,0.00000000,0.00000000,0.00000000,0.00000000
LUNAUST,0.00000000,0.00000000,0.00000000,0.00000000
NEARETH,0.00096000,631.63500000,0.00096200,676.48900000
ROSEBNB,0.00000000,0.00000000,0.00000000,0.00000000
VOXELETH,0.00000000,0.00000000,0.00000000,0.00000000
ALICEBNB,0.00000000,0.00000000,0.00000000,0.00000000
ATOMTRY,255.70000000,155.88400000,256.30000000,74.09700000
ETHUST,0.00000000,0.00000000,0.00000000,0.00000000
GALAAUD,0.00000000,0.00000000,0.00000000,0.00000000
LRCBNB,0.00000000,0.00000000,0.00000000,0.00000000
ONEETH,0.00000000,0.00000000,0.00000000,0.00000000
OOKIBNB,0.00000000,0.00000000,0.00000000,0.00000000
ACHBTC,0.00000052,1519382.00000000,0.00000053,251180.00000000
ACHBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ACHUSDT,0.01941000,76768.00000000,0.01942000,37648.00000000
IMXBTC,0.00003477,3.53000000,0.00003480,1407.87000000
IMXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
IMXUSDT,1.28250000,77.97000000,1.28280000,171.00000000
GLMRBTC,0.00000683,791.20000000,0.00000685,854.90000000
GLMRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GLMRUSDT,0.25220000,105.00000000,0.25230000,349.10000000
ATOMBIDR,0.00,0.00000000,0.00,0.00000000
DYDXETH,0.00000000,0.00000000,0.00000000,0.00000000
FARMETH,0.00000000,0.00000000,0.00000000,0.00000000
FORBNB,0.00000000,0.00000000,0.00000000,0.00000000
ICPTRY,125.90000000,233.18600000,126.10000000,1.45400000
JASMYETH,0.00000000,0.00000000,0.00000000,0.00000000
LINABNB,0.00000000,0.00000000,0.00000000,0.00000000
OOKIETH,0.00000000,0.00000000,0.00000000,0.00000000
ROSEETH,0.00003460,2934.80000000,0.00003472,6577.70000000
UMABUSD,0.00000000,0.00000000,0.00000000,0.00000000
UNIETH,0.00253900,536.68400000,0.00254300,23.05100000
XTZETH,0.00000000,0.00000000,0.00000000,0.00000000
LOKABTC,0.00000625,1513.20000000,0.00000629,47.70000000
LOKABNB,0.00088280,166.30000000,0.00088550,639.80000000
LOKABUSD,0.00000000,0.00000000,0.00000000,0.00000000
LOKAUSDT,0.23110000,64.80000000,0.23130000,1700.30000000
ATOMBRL,0.00000000,0.00000000,0.00000000,0.00000000
BNBUST,0.00000000,0.00000000,0.00000000,0.00000000
CRVETH,0.00028300,355.49000000,0.00028350,1967.85000000
HIGHBNB,0.00501300,75.90000000,0.00505900,830.18000000
NEARRUB,0.00000000,0.00000000,0.00000000,0.00000000
ROSETRY,2.00200000,49694.80000000,2.00700000,5341.40000000
SCRTUSDT,0.35330000,1618.20000000,0.35370000,337.90000000
API3BTC,0.00003770,36.30000000,0.00003776,115.84000000
API3BUSD,0.00000000,0.00000000,0.00000000,0.00000000
API3USDT,1.39100000,292.01000000,1.39200000,893.41000000
BTTCUSDT,0.00000047,772276668950.0,0.00000048,590909565528.0
BTTCUSDC,0.00000000,0.0,0.00000000,0.0
BTTCTRY,0.00001371,1447795479.0,0.00001377,25494254.0
ACABTC,0.00000169,3071.85000000,0.00000170,4445.99000000
ACABUSD,0.00000000,0.00000000,0.00000000,0.00000000
ACAUSDT,0.06240000,195321.74000000,0.06260000,20530.74000000
ANCBTC,0.00000000,0.00000000,0.00000000,0.00000000
ANCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ANCUSDT,0.00000000,0.00000000,0.00000000,0.00000000
BDOTDOT,0.00000000,0.00000000,0.00000000,0.00000000
XNOBTC,0.00002000,151.76000000,0.00002016,48.15000000
XNOETH,0.00000000,0.00000000,0.00000000,0.00000000
XNOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
XNOUSDT,0.73900000,2532.90000000,0.74100000,599.32000000
COSTRY,0.16240000,119177.00000000,0.16270000,10117.00000000
KAVAETH,0.00037410,134.54000000,0.00037560,823.31000000
MCBNB,0.00000000,0.00000000,0.00000000,0.00000000
ONETRY,0.38680000,30709.10000000,0.38790000,123503.20000000
WOOBTC,0.00000595,2722.10000000,0.00000597,510.20000000
WOOBNB,0.00084000,1313.80000000,0.00084200,1994.20000000
WOOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
WOOUSDT,0.21970000,4240.90000000,0.21980000,25349.40000000
CELRETH,0.00000000,0.00000000,0.00000000,0.00000000
PEOPLEBNB,0.00000000,0.00000000,0.00000000,0.00000000
SLPBNB,0.00000000,0.00000000,0.00000000,0.00000000
SPELLBNB,0.00000000,0.00000000,0.00000000,0.00000000
SPELLTRY,0.01380000,797101.00000000,0.01382000,4504664.00000000
TFUELBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AXSTRY,172.30000000,300.00000000,172.40000000,91.70300000
DARTRY,3.18000000,7.00000000,3.18500000,12921.58000000
NEARTRY,55.55000000,703.79000000,55.74000000,351.71100000
IDEXBNB,0.00000000,0.00000000,0.00000000,0.00000000
ALPINEEUR,1.62300000,176.55000000,1.63200000,9.80000000
ALPINETRY,51.63000000,2.00000000,51.69000000,1287.40000000
ALPINEUSDT,1.77400000,14.55000000,1.77600000,406.75000000
ALPINEBTC,0.00004802,111.14000000,0.00004811,2.08000000
TUSDT,0.02299000,16199.40000000,0.02301000,50060.60000000
TBUSD,0.00000000,0.00000000,0.00000000,0.00000000
API3BNB,0.00000000,0.00000000,0.00000000,0.00000000
BETAETH,0.00003446,1460.50000000,0.00003476,67.20000000
INJTRY,447.28000000,350.36000000,447.97000000,177.35000000
TLMBNB,0.00000000,0.00000000,0.00000000,0.00000000
ASTRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ASTRUSDT,0.06370000,51496.90000000,0.06380000,150478.50000000
API3TRY,40.48000000,138.62000000,40.62000000,489.92000000
GLMRBNB,0.00000000,0.00000000,0.00000000,0.00000000
MBOXTRY,7.78000000,6124.97000000,7.81000000,2524.81000000
NBTBIDR,0.00,0.00000000,0.00,0.00000000
NBTUSDT,0.00000000,0.00000000,0.00000000,0.00000000
GMTBTC,0.00000737,597.30000000,0.00000738,1679.70000000
GMTBNB,0.00104100,132.90000000,0.00104400,734.20000000
GMTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GMTUSDT,0.27210000,1762.30000000,0.27220000,4895.30000000
ANCBNB,0.00000000,0.00000000,0.00000000,0.00000000
ATOMEUR,8.05400000,22.74000000,8.07500000,3.20000000
GALAEUR,0.02285000,20588.00000000,0.02295000,233.00000000
KSMETH,0.00000000,0.00000000,0.00000000,0.00000000
UMATRY,51.33000000,131.22000000,51.47000000,166.80000000
KDABTC,0.00001596,759.43000000,0.00001602,552.84000000
KDABUSD,0.00000000,0.00000000,0.00000000,0.00000000
KDAUSDT,0.58900000,1790.05000000,0.59100000,4374.14000000
APEUSDT,1.44200000,16.76000000,1.44300000,9498.67000000
APEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
APEBTC,0.00003908,99.04000000,0.00003912,916.09000000
ALPINEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LUNAGBP,0.00000000,0.00000000,0.00000000,0.00000000
NEAREUR,1.74900000,433.70000000,1.75200000,104.50000000
TWTTRY,33.88000000,178.43000000,33.92000000,2070.19000000
WAVESEUR,0.00000000,0.00000000,0.00000000,0.00000000
APEEUR,1.32000000,347.81000000,1.32300000,157.64000000
APEGBP,0.00000000,0.00000000,0.00000000,0.00000000
APETRY,41.96000000,1031.31300000,42.00000000,421.53500000
BSWUSDT,0.09140000,6640.80000000,0.09150000,18163.60000000
BSWBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BSWBNB,0.00034960,1092.20000000,0.00035130,268.80000000
APEBNB,0.00550400,123.92500000,0.00552100,20.46100000
GMTBRL,0.00000000,0.00000000,0.00000000,0.00000000
GMTETH,0.00013690,0.10000000,0.00013710,1429.00000000
JASMYTRY,0.15040100,462565.00000000,0.15069600,314633.00000000
SANTOSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
APEAUD,0.00000000,0.00000000,0.00000000,0.00000000
BIFIUSDT,385.60000000,0.11000000,386.10000000,0.07500000
GMTEUR,0.24920000,1042.00000000,0.24970000,100.00000000
IMXBNB,0.00000000,0.00000000,0.00000000,0.00000000
RUNEETH,0.00267030,1.40100000,0.00267990,404.02100000
AVAXGBP,0.00000000,0.00000000,0.00000000,0.00000000
MULTIBTC,0.00005820,92.85000000,0.00005844,2.00000000
MULTIBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MULTIUSDT,2.15200000,60.43200000,2.15500000,247.82500000
APEETH,0.00072510,1761.38100000,0.00072650,1850.42300000
BSWETH,0.00000000,0.00000000,0.00000000,0.00000000
FILTRY,130.85000000,261.64200000,131.21000000,63.73500000
FTMEUR,0.27700000,765.00000000,0.27780000,1634.00000000
GMTGBP,0.00000000,0.00000000,0.00000000,0.00000000
ZILTRY,0.61220000,74500.00000000,0.61420000,16045.60000000
GMTTRY,7.92000000,272.37000000,7.93000000,11358.96000000
WAVESTRY,59.78000000,120.81000000,59.90000000,660.46100000
BTCUST,0.00000000,0.00000000,0.00000000,0.00000000
ASTRBTC,0.00000172,99087.60000000,0.00000173,12300.60000000
ASTRETH,0.00000000,0.00000000,0.00000000,0.00000000
BSWTRY,2.66000000,2813.63000000,2.66900000,2867.78000000
FTTETH,0.00000000,0.00000000,0.00000000,0.00000000
FUNBNB,0.00001856,79352.00000000,0.00001869,79899.00000000
PORTOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
STEEMUSDT,0.26150000,25.00000000,0.26160000,2585.50000000
ZILEUR,0.00000000,0.00000000,0.00000000,0.00000000
APEBRL,0.00000000,0.00000000,0.00000000,0.00000000
AUDIOTRY,5.29000000,77.50000000,5.29600000,79.04000000
BTTCBUSD,0.00000000,0.0,0.00000000,0.0
GMTAUD,0.00000000,0.00000000,0.00000000,0.00000000
MBLBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MOBUSDT,0.52200000,903.61000000,0.52300000,1190.89000000
MOBBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MOBBTC,0.00001415,146.61000000,0.00001418,194.18000000
NEXOUSDT,0.74100000,231.99000000,0.74200000,482.55000000
NEXOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
NEXOBTC,0.00002008,335.30000000,0.00002013,173.38000000
REIUSDT,0.02870000,6578.30000000,0.02871000,10065.80000000
REIBNB,0.00000000,0.00000000,0.00000000,0.00000000
REIETH,0.00000000,0.00000000,0.00000000,0.00000000
GALUSDT,1.31600000,610.23100000,1.31700000,1808.98300000
GALBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GALBNB,0.00000000,0.00000000,0.00000000,0.00000000
GALBTC,0.00003565,129.35800000,0.00003573,463.81800000
JASMYEUR,0.00000000,0.00000000,0.00000000,0.00000000
KNCBNB,0.00000000,0.00000000,0.00000000,0.00000000
SHIBGBP,0.00000000,0.00,0.00000000,0.00
GALEUR,0.00000000,0.00000000,0.00000000,0.00000000
GALTRY,38.34000000,52.16400000,38.45000000,222.04300000
LDOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LDOUSDT,2.37300000,780.22000000,2.37500000,297.40000000
LDOBTC,0.00006434,84.08000000,0.00006442,398.84000000
ENSTRY,244.00000000,76.26300000,244.90000000,129.61400000
DAREUR,0.09999000,327.00000000,0.10017000,2803.00000000
DARETH,0.00000000,0.00000000,0.00000000,0.00000000
ALGOETH,0.00006680,1080.40000000,0.00006690,3416.40000000
ALGOTRY,3.86800000,1292.70000000,3.87200000,4705.00000000
GALETH,0.00000000,0.00000000,0.00000000,0.00000000
EPXUSDT,0.00020630,72641.00000000,0.00020670,2489239.00000000
EPXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
RUNETRY,0.00000000,0.00000000,0.00000000,0.00000000
GALBRL,0.00000000,0.00000000,0.00000000,0.00000000
STEEMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CVCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
REIBUSD,0.00000000,0.00000000,0.00000000,0.00000000
DREPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AKROBUSD,0.00000000,0.00000000,0.00000000,0.00000000
PUNDIXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LUNCBUSD,0.00007364,3687881.26000000,0.00007368,3687881.26000000
USTCBUSD,0.01305745,7658.00000000,0.01309763,66053.00000000
OPBTC,0.00004570,59.14000000,0.00004573,62.82000000
OPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OPUSDT,1.68500000,19538.02000000,1.68600000,4051.98000000
OGBUSD,0.00000000,0.00000000,0.00000000,0.00000000
KEYBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ASRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FIROBUSD,0.00000000,0.00000000,0.00000000,0.00000000
NKNBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OPBNB,0.00644900,592.90000000,0.00646300,74.00000000
OPEUR,1.54400000,121.36000000,1.54600000,118.23000000
GTOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SNXETH,0.00163200,463.53000000,0.00163400,145.05000000
WBTCBUSD,36840.61000000,0.00515000,36989.75000000,0.00136000
BELETH,0.00000000,0.00000000,0.00000000,0.00000000
LITETH,0.00000000,0.00000000,0.00000000,0.00000000
LEVERUSDT,0.00130100,1428142.00000000,0.00130200,3302572.00000000
LEVERBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BURGERETH,0.00000000,0.00000000,0.00000000,0.00000000
PEOPLEETH,0.00000000,0.00000000,0.00000000,0.00000000
UNFIETH,0.00000000,0.00000000,0.00000000,0.00000000
BONDETH,0.00000000,0.00000000,0.00000000,0.00000000
STORJTRY,20.30000000,319.20000000,20.32000000,708.60000000
OPETH,0.00084900,271.18000000,0.00085000,3329.71000000
ETCTRY,552.00000000,0.05900000,552.50000000,29.19400000
WINGETH,0.00000000,0.00000000,0.00000000,0.00000000
FILETH,0.00226300,220.55000000,0.00226500,205.61000000
GLMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SSVBUSD,0.00000000,0.00000000,0.00000000,0.00000000
STGBTC,0.00001437,1086.50000000,0.00001440,1849.80000000
STGBUSD,0.00000000,0.00000000,0.00000000,0.00000000
STGUSDT,0.53030000,50.00000000,0.53040000,71.50000000
ANKRTRY,0.73510000,5934.00000000,0.73650000,1885.00000000
ARKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BETHBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LOOMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SNMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AMBBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LUNCUSDT,0.00007364,2344992.09000000,0.00007366,1309698.63000000
PHBBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GASBUSD,8.04900000,33.60000000,8.05900000,60.30000000
NEBLBUSD,0.00000000,0.00000000,0.00000000,0.00000000
PROSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
VIBBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GMXBTC,0.00134700,4.08300000,0.00134900,8.34500000
GMXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GMXUSDT,49.69000000,32.58300000,49.70000000,10.05800000
